q 327871331
q 296865507
q 286651373
q 347147331
q 339420563
q 40315101
q 96605379
q 77614947
q 10921443
q 180827117
q 693997955
q 47360403
q 180849885
q 143423229
q 647498947
q 221097629
q 23568957
q 458305987
q 554629277
q 365467651
q 192686957
q 565384835
q 33386339
q 143283731
q 550649123
q 650959331
q 447434221
q 452739197
q 62832957
q 567500605
q 642769603
q 110998115
q 204562963
q 143910109
q 193837309
q 438107709
q 29353155
q 487859091
q 247591203
q 18714141
q 648662525
q 492115261
q 470276547
q 440355475
q 156514771
q 374920237
q 641325501
q 605742339
q 313420947
q 104543955
q 412632787
q 192418259
q 647509805
q 341237949
q 625413123
q 283194525
q 311609091
q 520595555
q 378235363
q 44590867
q 123112995
q 300830995
q 279920349
q 691833603
q 355129699
q 185346077
q 293438659
q 323595421
q 283629251
q 407582051
q 494191901
q 369968637
q 665169469
q 129826621
q 303222589
q 310944259
q 427961699
q 137105693
q 244624701
q 571806147
q 695548259
q 253939693
q 40683901
q 472999997
q 440201731
q 367535981
q 45512323
q 8575379
q 518591789
q 152996029
q 605949
q 380344829
q 582025981
q 526363133
q 65048003
q 252906083
q 376432915
q 70552541
q 406960381
q 504859843
q 167706477
q 49451901
q 373385667
q 153432931
q 676366573
q 274383235
q 304498797
q 639324797
q 288208381
q 512112189
q 336730173
q 453899837
q 353487107
q 491488413
q 395622653
q 2194627
q 443573869
q 186982019
q 137646739
q 531569875
q 504737571
q 195508765
q 124196093
q 309791485
q 699471421
q 3252227
q 212288669
q 450851133
q 307733443
q 519440237
q 399231421
q 644340739
q 357715357
q 283840195
q 607597
q 354831485
q 118798275
q 115573091
q 75857123
q 667870947
q 90218781
q 507845635
q 164464541
q 621816381
q 115150397
q 414894531
q 204147347
q 446099747
q 48576749
q 502399619
q 683760029
q 599669309
q 282423549
q 293534205
q 291036157
q 302536195
q 618830947
q 163101715
q 284796717
q 695582333
q 589889277
q 506385603
q 83409005
q 645199747
q 10431379
q 82355677
q 598714051
q 389321885
q 400986877
q 263368195
q 56499091
q 646394925
q 361352829
q 667781693
q 636121603
q 94664045
q 447316413
q 223578941
q 531784189
q 485600573
q 25948867
q 169885805
q 455685699
q 418636445
q 110572093
q 564985917
q 459701187
q 212008861
q 116220477
q 502477251
q 561369491
q 221287123
q 16065069
q 474153149
q 508824579
q 218660195
q 222616595
q 44676643
q 499931619
q 114341091
q 410998291
q 323425571
q 629582819
q 190854371
q 181231843
q 336359651
q 446282221
q 413926275
q 235851923
q 266778067
q 675996717
q 370739779
q 137905299
q 194557741
q 318711997
q 330058755
q 126613357
q 197513091
q 416093795
q 155203811
q 316885277
q 20544829
q 115243523
q 86716013
q 367354493
q 111725059
q 677104797
q 258887363
q 439708781
q 39806339
q 307968925
q 243350269
q 459134403
q 527909731
q 324964371
q 545590483
q 200983005
q 54956291
q 377164189
q 53190851
q 36256365
q 232250301
q 385466307
q 515765917
q 352688637
q 9987011
q 97591453
q 333240323
q 224678509
q 473678461
q 503779069
q 601062339
q 72005741
q 134046397
q 268948989
q 164773315
q 57994131
q 307114707
q 635320355
q 148813795
q 253498083
q 287412509
q 581321411
q 326999149
q 642723651
q 431846765
q 44535427
q 431837549
q 495627133
q 299105283
q 207211677
q 620867901
q 635410947
q 177720675
q 107215331
q 182701587
q 45790499
q 258616291
q 438982173
q 305012029
q 239364803
q 57475987
q 455373091
q 546807827
q 320344019
q 149254621
q 26800957
q 489463357
q 322383875
q 326302867
q 574453459
q 275989549
q 26565053
q 600231165
q 604113859
q 179333021
q 192876483
q 14023837
q 179927549
q 238984253
q 553703485
q 169296381
q 422980547
q 234580883
q 355472093
q 553146109
q 676614147
q 544800109
q 491987581
q 19423549
q 556397059
q 223331485
q 122309181
q 665448899
q 688408221
q 7150077
q 585444093
q 367662653
q 478746685
q 647000067
q 464543133
q 328943363
q 188746141
q 145426371
q 538831981
q 348198787
q 45818003
q 453708835
q 496483043
q 404283373
q 311932861
q 363998659
q 570464915
q 678428451
q 654347805
q 78312701
q 451520259
q 162469485
q 693931907
q 29799059
q 484265181
q 346302717
q 235566851
q 258474909
q 499527997
q 304277309
q 109766717
q 642425347
q 639249763
q 226599139
q 407455971
q 653679085
q 413155005
q 113192387
q 437403245
q 120829507
q 314484835
q 335161837
q 265421187
q 671826579
q 522751699
q 71424989
q 41670595
q 639615597
q 507992701
q 91760637
q 436153795
q 151114387
q 481328941
q 381582461
q 239219459
q 350545517
q 644308355
q 305403491
q 534899427
q 190025699
q 163099373
q 407078781
q 689752515
q 163950749
q 431970307
q 174624925
q 143624957
q 493462467
q 84044387
q 97819677
q 378989821
q 580282115
q 31618461
q 310759933
q 79658179
q 9914269
q 696707267
q 168426653
q 338078013
q 96698429
q 313795
q 289508195
q 396714515
q 467471325
q 286111997
q 108049347
q 633722989
q 94051971
q 427729043
q 31696851
q 665922013
q 139518205
q 272971523
q 283509395
q 86029533
q 96407549
q 469343747
q 441647763
q 255544099
q 387103469
q 398547843
q 223072109
q 546067069
q 189780163
q 526444947
q 699857373
q 95291075
q 555750557
q 614519043
q 92944285
q 500927229
q 678990333
q 30152253
q 12014083
q 667764323
q 253533203
q 42623955
q 419661267
q 580806445
q 329525827
q 211501155
q 678116125
q 464825347
q 96313501
q 515681987
q 449195619
q 443106787
q 543938787
q 184205075
q 137332515
q 641074717
q 151036931
q 614502291
q 381888211
q 172029475
q 83212829
q 51460803
q 192223901
q 261497085
q 260142397
q 391325245
q 697940931
q 36395373
q 65632893
q 542488515
q 523431789
q 29196611
q 559519123
q 211949347
q 378029027
q 375739619
q 276552685
q 356971331
q 194281629
q 220760573
q 295826749
q 391099075
q 647053421
q 54078589
q 533740547
q 116843875
q 189362461
q 652381437
q 146865213
q 445372477
q 379168829
q 176957501
q 311345661
q 505146365
q 614095811
q 606874515
q 144867117
q 212093251
q 35093907
q 383651885
q 445886531
q 111863405
q 172295747
q 312109155
q 415567133
q 230847171
q 376233069
q 557108349
q 117148163
q 417592221
q 235177731
q 480315805
q 317817661
q 626376963
q 41070189
q 10168451
q 183873901
q 678561411
q 106945437
q 640278845
q 76191741
q 186579453
q 444313347
q 509449363
q 160736291
q 211006435
q 175549933
q 321258941
q 16932157
q 284186173
q 274747197
q 436801533
q 345314045
q 135866877
q 575014915
q 296767075
q 623968029
q 460137731
q 358590829
q 92387139
q 88887453
q 536903939
q 537266275
q 308626707
q 696810707
q 115826387
q 40033059
q 286534893
q 664688317
q 667989501
q 31069891
q 199965075
q 267260637
q 621752317
q 549971395
q 109162141
q 683723069
q 642855363
q 633705059
q 641176861
q 66496061
q 49199101
q 498713795
q 128776301
q 622337667
q 11920029
q 204339139
q 109538915
q 381853715
q 205419475
q 199169827
q 587703779
q 48897821
q 142636605
q 4048899
q 459103379
q 353404637
q 106668547
q 108403043
q 504703005
q 316515587
q 355162989
q 452064381
q 155989501
q 59540541
q 26048771
q 411689875
q 632135123
q 278348845
q 240541053
q 502601789
q 146718723
q 170550163
q 73640739
q 31010845
q 107947773
q 334042429
q 360620029
q 296915709
q 251166013
q 592007683
q 312786067
q 357120813
q 636337283
q 692099437
q 192824963
q 340325011
q 250564307
q 338897373
q 8446205
q 684227325
q 329248515
q 438246765
q 353341315
q 33226605
q 371404163
q 173840493
q 615885693
q 256637955
q 259149165
q 414098045
q 431072003
q 482993507
q 661861869
q 631261763
q 420213405
q 146443069
q 166340413
q 651487293
q 85428675
q 452103011
q 123082013
q 495576259
q 80174691
q 401746973
q 489579715
q 286905747
q 614245075
q 139717597
q 20712509
q 115882691
q 119712611
q 23716371
q 486080045
q 200690819
q 72251235
q 612669667
q 640084195
q 275042531
q 30318355
q 115598547
q 73894957
q 412708227
q 238057619
q 306085075
q 434287149
q 354375747
q 617553299
q 334373331
q 173618221
q 323465539
q 38662557
q 209406781
q 172874243
q 468112749
q 61637053
q 53185341
q 88123843
q 469532573
q 65894083
q 690420893
q 524040195
q 84834915
q 477533165
q 110984259
q 678107549
q 199022909
q 153324227
q 6466195
q 431626717
q 90070333
q 150819779
q 634284691
q 258781
q 656289219
q 474748061
q 614109949
q 492855299
q 428144029
q 571461315
q 287517341
q 200675587
q 95608723
q 14485027
q 659984403
q 442300115
q 642808877
q 223427459
q 244142483
q 103505629
q 510091779
q 276469917
q 655714051
q 549847395
q 617105437
q 23393027
q 479232621
q 605156477
q 33202947
q 636872035
q 30047251
q 175219421
q 478165245
q 281234493
q 442507261
q 588681981
q 193123843
q 156154771
q 640984099
q 276430365
q 433077507
q 303739235
q 318090259
q 291414995
q 307977939
q 18058797
q 465840707
q 639320163
q 492292589
q 494579837
q 596628989
q 62664131
q 651634589
q 352835587
q 352267117
q 171053123
q 568153453
q 78487363
q 179361171
q 302291677
q 218220227
q 46082147
q 416028909
q 567570557
q 501623299
q 234546323
q 550003747
q 60926227
q 399640877
q 638633347
q 393535901
q 183007805
q 365586237
q 245336323
q 372266083
q 418205203
q 584924371
q 566310867
q 194481709
q 219576387
q 375975277
q 613546429
q 251032125
q 528656835
q 149051747
q 331088365
q 28557699
q 142307181
q 363332541
q 453561795
q 404429459
q 637065693
q 488473661
q 294074173
q 322718147
q 284920675
q 98778141
q 10734909
q 278054717
q 551530499
q 432627101
q 227970755
q 482352787
q 388653779
q 333308461
q 424324483
q 370686317
q 498569853
q 462627587
q 231210861
q 320802691
q 345686685
q 304908541
q 203942653
q 520898563
q 8985965
q 150575805
q 470957309
q 353638909
q 674454467
q 680212589
q 419788355
q 684430739
q 5927901
q 471668477
q 535049155
q 461636451
q 698302995
q 19827677
q 199267389
q 7583549
q 382073795
q 499878755
q 270744605
q 329452483
q 395196259
q 48976365
q 175502211
q 116770403
q 43222813
q 322109181
q 435749827
q 347530861
q 306869827
q 250934637
q 665286723
q 274952349
q 249331651
q 357783443
q 30976045
q 62646461
q 339573565
q 374026237
q 243192893
q 187113475
q 444941469
q 289323261
q 475102403
q 105802339
q 59471133
q 489679875
q 353204637
q 80808701
q 599560701
q 70208963
q 162713245
q 428384829
q 542202371
q 86452883
q 433538259
q 270279389
q 199634685
q 336624381
q 167025661
q 422685181
q 541252547
q 432941971
q 468025555
q 441222691
q 690344733
q 329772541
q 61253379
q 367783523
q 556668179
q 439481645
q 243646077
q 3748547
q 40872339
q 360616227
q 423152355
q 43355933
q 72945405
q 121441795
q 376257635
q 162590227
q 59297325
q 622175619
q 217592211
q 648598995
q 483701293
q 269649021
q 633379267
q 230054803
q 237616941
q 171741117
q 233645315
q 15317651
q 172365021
q 620761085
q 44594947
q 470660509
q 679883069
q 31198781
q 167589437
q 105058301
q 314456573
q 119987197
q 105359869
q 44076483
q 104058525
q 228031293
q 118491843
q 523382381
q 200375229
q 11898371
q 578960739
q 648797203
q 126127907
q 417001747
q 470827299
q 220052451
q 206355741
q 594367747
q 5020525
q 414784381
q 463222269
q 542334269
q 249272771
q 676668307
q 184383533
q 607358909
q 285909565
q 308445699
q 474809501
q 56904253
q 161877565
q 438521853
q 330427389
q 392464387
q 607506285
q 354162499
q 234534291
q 9132755
q 494196435
q 355688493
q 691370051
q 334294381
q 179435965
q 698945027
q 487341411
q 456397539
q 471236627
q 366554067
q 228002861
q 415143043
q 147259805
q 644643581
q 618257469
q 184918013
q 502921219
q 597921379
q 688241683
q 567976669
q 415443715
q 372010643
q 105852371
q 238257875
q 32022573
q 609146493
q 382756349
q 250850755
q 549052269
q 103229507
q 311666787
q 148845597
q 631276803
q 587544675
q 330532893
q 376880893
q 606151677
q 21440195
q 302921837
q 516582525
q 649819645
q 582956547
q 290738029
q 7719235
q 77398931
q 491284701
q 257496829
q 121808189
q 204667133
q 585706813
q 211866115
q 1615725
q 313209789
q 301173565
q 606218499
q 535158173
q 346355971
q 56075923
q 323146787
q 145750765
q 279401539
q 381512851
q 32249645
q 257866877
q 110156227
q 111885981
q 38037699
q 50705763
q 145019411
q 624321837
q 640060541
q 177701059
q 476480147
q 692961069
q 83055997
q 356060163
q 186266525
q 585871677
q 669519421
q 262410045
q 119043645
q 105467709
q 514320637
q 362425283
q 558142099
q 300048605
q 30204413
q 260875581
q 118970819
q 633611155
q 160153821
q 167029565
q 104730685
q 373557507
q 322546589
q 260880637
q 145249731
q 81162899
q 93303507
q 124214739
q 377607203
q 26948893
q 369726717
q 52078339
q 401175699
q 409074979
q 107784467
q 567090909
q 124580925
q 263911427
q 178996115
q 68810451
q 226575405
q 382162051
q 617238931
q 336551645
q 651345213
q 627728637
q 326121475
q 589313645
q 303798973
q 277111869
q 298800701
q 64058941
q 35494653
q 272594947
q 290389149
q 398854717
q 499108349
q 403896829
q 504050883
q 474429549
q 28001667
q 112658845
q 698906371
q 691824275
q 430487261
q 525766653
q 494559741
q 674098947
q 308044701
q 162899907
q 262217363
q 311897891
q 324741869
q 561775235
q 532295827
q 444272339
q 267963859
q 592203741
q 191865603
q 398702749
q 227516611
q 56132509
q 391383235
q 287860115
q 202344483
q 650883555
q 109954067
q 431267117
q 547500931
q 32725357
q 597008451
q 232244115
q 559820845
q 124843395
q 478242669
q 557991555
q 689908125
q 436565763
q 279996051
q 380306653
q 129442307
q 326610579
q 613965101
q 98550339
q 461997923
q 608389613
q 161864323
q 572366691
q 61885933
q 56315581
q 89850941
q 457987645
q 164602371
q 360154269
q 263502077
q 196283965
q 594840515
q 106839965
q 68075267
q 634599571
q 379222819
q 391624467
q 29609939
q 681020963
q 7471891
q 424309027
q 155853549
q 434871741
q 160935427
q 18381459
q 505978147
q 307376157
q 98821437
q 413838909
q 667412541
q 185123325
q 546374851
q 411639661
q 210647997
q 402118141
q 403399875
q 387499629
q 171994237
q 382432765
q 577787075
q 169476253
q 215941373
q 268016701
q 211343421
q 246675005
q 567027773
q 172484861
q 347643651
q 354180461
q 225231293
q 352160573
q 73205821
q 192540675
q 175131283
q 198399197
q 209139453
q 93429251
q 222299037
q 646328637
q 434620925
q 73444349
q 641442877
q 554001981
q 468533757
q 538746627
q 305499747
q 624948717
q 28534717
q 150275133
q 220858429
q 399336131
q 170337949
q 424984323
q 493363555
q 389770477
q 627959741
q 377504765
q 376291075
q 326640275
q 558687965
q 384999939
q 616798365
q 297463491
q 541771155
q 568600621
q 124497533
q 688796419
q 626517405
q 557594883
q 34156947
q 662179283
q 38785581
q 690173565
q 581025987
q 574051949
q 594474563
q 504443037
q 254751293
q 196053501
q 465218557
q 672749117
q 97271613
q 262801859
q 90704531
q 121059795
q 427807453
q 195798467
q 328309661
q 619771907
q 168862051
q 165692909
q 87018051
q 402705517
q 242465213
q 371133955
q 605534061
q 696572605
q 569779907
q 95754899
q 436600611
q 23220755
q 190357795
q 516121315
q 695431699
q 581999325
q 373549827
q 313486995
q 143799331
q 361446941
q 464567869
q 361957379
q 77737581
q 320746429
q 475100419
q 616175203
q 64180509
q 541600707
q 117235299
q 458239005
q 58166211
q 480651885
q 488426621
q 420171517
q 304438589
q 30120387
q 336929683
q 469596205
q 41576637
q 659651389
q 114121690
q 507124548
q 488111780
q 266317916
q 107371548
q 71576860
q 195998502
q 679268724
q 674856806
q 104665654
q 682645878
q 185411702
q 579354292
q 293701990
q 226122356
q 512410844
q 199968986
q 214104442
q 334756102
q 209482422
q 603604342
q 185036108
q 171568474
q 522343356
q 537210596
q 417634140
q 509596444
q 209663450
q 136114310
q 29731914
q 461229308
q 153133094
q 153554486
q 100918646
q 451444598
q 78895692
q 536659868
q 242014436
q 380506086
q 206071924
q 387781530
q 614233722
q 575993404
q 2877402
q 201446266
q 225767740
q 234112796
q 315368932
q 350652646
q 480279436
q 691893916
q 464195612
q 47695142
q 143695732
q 589211238
q 597729226
q 595471356
q 522035428
q 470769756
q 119420900
q 173936476
q 620756774
q 236396660
q 686243364
q 50300508
q 77182170
q 640446396
q 323365926
q 25265354
q 661783878
q 503850484
q 256181094
q 28945718
q 659696204
q 250313060
q 234427930
q 176017220
q 285816346
q 312584838
q 675537590
q 559950412
q 177429348
q 395637990
q 209299510
q 196707404
q 475527324
q 417094362
q 20331076
q 261209764
q 572411812
q 309657764
q 594057636
q 588640604
q 84438756
q 449036262
q 219531210
q 38403324
q 649637604
q 292835748
q 348544486
q 444016842
q 603870468
q 277873828
q 514251100
q 280548570
q 96333756
q 645742308
q 350297830
q 629610550
q 43187318
q 497933194
q 43191738
q 20401212
q 16240412
q 73362214
q 256444618
q 516327238
q 119320138
q 416803076
q 153613916
q 667064102
q 153588022
q 167597430
q 81221452
q 391132838
q 156971210
q 81435396
q 328187740
q 221559580
q 534166566
q 216316020
q 433585700
q 42216356
q 113696932
q 659278428
q 196353052
q 110399194
q 341461572
q 476466268
q 13040924
q 555326948
q 288921318
q 554869388
q 103299674
q 685464508
q 302419494
q 333366474
q 450064124
q 577790748
q 378547740
q 191227354
q 34772292
q 41168102
q 202070986
q 226089286
q 613989388
q 48528294
q 231678006
q 587607414
q 131938698
q 101089532
q 612872922
q 64546628
q 495054874
q 91460932
q 118112998
q 1885898
q 242188218
q 358411014
q 678581942
q 661021260
q 422368678
q 211512948
q 279631462
q 148230710
q 214637644
q 449734054
q 275645324
q 211024218
q 519384508
q 34760486
q 364712650
q 183574780
q 34805542
q 200111414
q 281680564
q 230720154
q 87143302
q 377959436
q 304465242
q 573287046
q 324837620
q 21829668
q 38298788
q 626849884
q 388447194
q 89003708
q 659898084
q 152335268
q 34178586
q 59912636
q 583210534
q 371313610
q 140805446
q 653922742
q 632478346
q 518418502
q 648715082
q 464543046
q 566361588
q 325914588
q 433906214
q 130594762
q 519277242
q 669016004
q 548034724
q 539996068
q 101636188
q 518493668
q 188389606
q 256603764
q 328235996
q 5606628
q 587725030
q 315296140
q 375768220
q 76269796
q 498682138
q 423369148
q 26811876
q 75586212
q 289738916
q 519454884
q 282194268
q 417229340
q 218102822
q 287422580
q 54525476
q 43562660
q 34450012
q 396709670
q 645873866
q 258699516
q 665314076
q 406451930
q 382102084
q 71725916
q 526469916
q 588432612
q 393836964
q 507624028
q 435405596
q 626036442
q 666824838
q 626961140
q 397511204
q 3489188
q 36147876
q 15488538
q 404802236
q 228291802
q 624868486
q 472144628
q 643062236
q 601955868
q 385152294
q 561434570
q 607942652
q 324813274
q 461178692
q 634624742
q 29359414
q 3740748
q 697923740
q 669014746
q 309970364
q 314908198
q 666371638
q 671522422
q 652600652
q 674345316
q 313154534
q 76441204
q 224554138
q 150969668
q 220286300
q 408413212
q 569951460
q 414657444
q 638767268
q 86488294
q 484995126
q 145875082
q 196901892
q 419065882
q 602213820
q 238153178
q 323697798
q 372812020
q 629586278
q 360499572
q 421223900
q 341187366
q 367605620
q 415829028
q 374206950
q 522639562
q 447873606
q 119214154
q 636069050
q 697916422
q 125893450
q 559858940
q 470245414
q 309044170
q 459436986
q 634343876
q 35366748
q 42149670
q 412084084
q 79262684
q 47470298
q 308541818
q 662819012
q 4756250
q 46479226
q 173589444
q 359179750
q 207101836
q 160683676
q 628728292
q 204642724
q 560166630
q 559309366
q 382422452
q 355079972
q 207582812
